District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 041 CHESTERFIELD COUNTY,0402,402 - GENITO,2,1,3,,,,,1,2,1,3,,,,,11,15,3,18,1,,,
CON ,Locality: 053 DINWIDDIE COUNTY,0402,402 - MCKENNEY,4,,4,,,,,1,4,,4,,,,,11,15,3,18,1,,,
CON ,Locality: 139 PAGE COUNTY,0,LURAY - 1480,1,,1,,,,,1,1,,1,,,,,11,15,3,18,1,,,
CON ,Locality: 149 PRINCE GEORGE COUNTY,0104,104 - RIVES,1,,1,1,,,,2,3,,3,1,,,,11,15,3,18,1,,,
CON ,Locality: 149 PRINCE GEORGE COUNTY,0205,205 - JEFFERSON PARK,2,,2,,,,,2,3,,3,1,,,,11,15,3,18,1,,,
CON ,Locality: 153 PRINCE WILLIAM COUNTY,0109,109 - PINEY BRANCH,2,,2,,,,,1,2,,2,,,,,11,15,3,18,1,,,
CON ,Locality: 181 SURRY COUNTY,0301,301 - DENDRON,,1,1,,,,,1,,1,1,,,,,11,15,3,18,1,,,
CON ,Locality: 197 WYTHE COUNTY,0203,203 - WEST WYTHEVILLE,1,,1,,,,,1,1,,1,,,,,11,15,3,18,1,,,
CON ,Locality: 550 CHESAPEAKE CITY,0020,020 - E W CHITTUM,,1,1,,,,,1,,1,1,,,,,11,15,3,18,1,,,
CON ,Locality: 670 HOPEWELL CITY,0201,201 - WARD TWO,1,,1,,,,,2,2,,2,,,,,11,15,3,18,1,,,
CON ,Locality: 670 HOPEWELL CITY,0601,601 - WARD SIX,1,,1,,,,,2,2,,2,,,,,11,15,3,18,1,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,797",42,"1,839",14,1,,,12,"19,606",505,"20,111",134,29,5,10,224,"528,101","13,462","541,563","6,299","1,553",274,931
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,414",25,"1,439",8,1,,2,12,"19,606",505,"20,111",134,29,5,10,224,"528,101","13,462","541,563","6,299","1,553",274,931
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,610",48,"1,658",14,1,,,12,"19,606",505,"20,111",134,29,5,10,224,"528,101","13,462","541,563","6,299","1,553",274,931
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"2,008",49,"2,057",10,5,,2,12,"19,606",505,"20,111",134,29,5,10,224,"528,101","13,462","541,563","6,299","1,553",274,931
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,917,27,944,11,2,2,1,12,"19,606",505,"20,111",134,29,5,10,224,"528,101","13,462","541,563","6,299","1,553",274,931
