District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 059 FAIRFAX COUNTY,0619,619 - BELVOIR,1,,1,,,,,1,1,,1,,,,,1,1,,1,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,637",41,"1,678",4,4,,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,316",50,"1,366",10,3,,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,251",94,"1,345",4,1,,1,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,610",115,"1,725",7,2,,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,805,31,836,6,2,3,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,960",82,"2,042",5,1,,1,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,284",104,"2,388",11,2,1,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,725,34,759,2,,,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,543",63,"1,606",4,4,1,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,329",50,"1,379",1,1,1,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,545",118,"1,663",7,2,,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,130",86,"1,216",5,1,3,,12,"17,135",868,"18,003",66,23,9,2,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,642",103,"1,745",5,2,,,4,"7,046",282,"7,328",18,5,,,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,804",59,"1,863",4,,,,4,"7,046",282,"7,328",18,5,,,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,824",63,"1,887",3,2,,,4,"7,046",282,"7,328",18,5,,,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,776",57,"1,833",6,1,,,4,"7,046",282,"7,328",18,5,,,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,754",161,"2,915",6,3,,1,4,"8,819",587,"9,406",17,8,4,3,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,139",54,"1,193",1,1,,,4,"8,819",587,"9,406",17,8,4,3,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,845",108,"1,953",3,,4,,4,"8,819",587,"9,406",17,8,4,3,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,081",264,"3,345",7,4,,2,4,"8,819",587,"9,406",17,8,4,3,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,813",75,"1,888",14,3,,,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,590",57,"1,647",11,1,,1,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,150",48,"1,198",8,,,,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"1,930",66,"1,996",9,1,,,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"2,877",122,"2,999",22,4,,1,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,217",87,"2,304",20,2,,,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,748",113,"2,861",25,3,,,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,495",117,"2,612",12,3,,1,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,140",89,"2,229",13,1,1,,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,066",107,"3,173",23,11,2,,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,150",82,"2,232",6,2,2,1,11,"24,176",963,"25,139",163,31,5,4,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 095 JAMES CITY COUNTY,0101,101 - BERKELEY A,"3,981",255,"4,236",10,9,4,1,18,"48,810","3,181","51,991",134,87,29,8,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 095 JAMES CITY COUNTY,0102,102 - BERKELEY B,"2,192",142,"2,334",10,1,,,18,"48,810","3,181","51,991",134,87,29,8,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 095 JAMES CITY COUNTY,0103,103 - BERKELEY C,"4,111",184,"4,295",8,9,,,18,"48,810","3,181","51,991",134,87,29,8,201,"446,917","32,470","479,387","2,838","1,127",193,193
CON 01,Locality: 095 JAMES CITY COUNTY,0201,201 - JAMESTOWN A,"1,047",81,"1,128",2,1,3,,18,"48,810","3,181","51,991",134,87,29,8,201,"446,917","32,470","479,387","2,838","1,127",193,193
