District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 095 JAMES CITY COUNTY,0101,101 - BERKELEY A,"3,181",205,"3,386",11,8,1,20,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0102,102 - BERKELEY B,"2,270",176,"2,446",9,2,,10,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0103,103 - BERKELEY C,"4,295",260,"4,555",16,10,1,10,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0202,202 - JAMESTOWN B,"3,187",389,"3,576",7,1,3,4,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0203,203 - JAMESTOWN C,"2,461",258,"2,719",12,9,1,9,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0204,204 - JAMESTOWN D,"3,487",145,"3,632",13,4,2,13,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0301,301 - POWHATAN A,"3,607",203,"3,810",8,5,,11,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0302,302 - POWHATAN B,"1,214",98,"1,312",4,2,,3,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0303,303 - POWHATAN C,"1,351",80,"1,431",1,,2,4,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0304,304 - POWHATAN D,"3,277",373,"3,650",18,4,,2,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0401,401 - STONEHOUSE A,"3,290",245,"3,535",10,7,1,6,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0402,402 - STONEHOUSE B,"4,364",288,"4,652",11,5,,6,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 095 JAMES CITY COUNTY,0403,403 - STONEHOUSE C,"3,010",144,"3,154",7,2,3,12,13,"38,994","2,864","41,858",127,59,14,110,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 097 KING & QUEEN COUNTY,0101,101 - OWENTON,889,55,944,,,,1,5,"4,548",224,"4,772",2,1,,10,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 097 KING & QUEEN COUNTY,0201,201 - CLARKS,931,45,976,1,,,2,5,"4,548",224,"4,772",2,1,,10,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 097 KING & QUEEN COUNTY,0301,301 - SHACKLEFORDS,912,51,963,1,,,3,5,"4,548",224,"4,772",2,1,,10,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 097 KING & QUEEN COUNTY,0401,401 - COURTHOUSE,943,40,983,,1,,,5,"4,548",224,"4,772",2,1,,10,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 097 KING & QUEEN COUNTY,0501,501 - OLDMILL,873,33,906,,,,4,5,"4,548",224,"4,772",2,1,,10,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 099 KING GEORGE COUNTY,0101,101 - COURTHOUSE,"2,481",168,"2,649",11,3,2,12,5,"14,554",958,"15,512",57,11,11,87,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 099 KING GEORGE COUNTY,0102,102 - PASSAPATANZY,"1,277",71,"1,348",2,,,9,5,"14,554",958,"15,512",57,11,11,87,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 099 KING GEORGE COUNTY,0201,201 - MONROE,"3,724",240,"3,964",14,,7,26,5,"14,554",958,"15,512",57,11,11,87,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 099 KING GEORGE COUNTY,0301,301 - DAHLGREN,"3,411",279,"3,690",13,5,1,18,5,"14,554",958,"15,512",57,11,11,87,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 099 KING GEORGE COUNTY,0401,401 - SHILOH,"3,661",200,"3,861",17,3,1,22,5,"14,554",958,"15,512",57,11,11,87,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 101 KING WILLIAM COUNTY,0101,101 - WEST POINT,"2,056",94,"2,150",8,2,2,8,6,"10,701",517,"11,218",28,7,5,15,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 101 KING WILLIAM COUNTY,0201,201 - SWEET HALL,749,55,804,,,,,6,"10,701",517,"11,218",28,7,5,15,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 101 KING WILLIAM COUNTY,0202,202 - COURTHOUSE,"1,378",57,"1,435",8,,1,,6,"10,701",517,"11,218",28,7,5,15,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 101 KING WILLIAM COUNTY,0301,301 - AYLETT,"2,044",109,"2,153",3,2,,2,6,"10,701",517,"11,218",28,7,5,15,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 101 KING WILLIAM COUNTY,0401,401 - MANQUIN,"2,186",103,"2,289",4,,1,3,6,"10,701",517,"11,218",28,7,5,15,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 101 KING WILLIAM COUNTY,0501,501 - MANGOHICK,"2,288",99,"2,387",5,3,1,2,6,"10,701",517,"11,218",28,7,5,15,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 103 LANCASTER COUNTY,0101,101 - PRECINCT 1-1,"1,602",69,"1,671",6,1,1,2,6,"8,065",377,"8,442",18,10,8,4,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 103 LANCASTER COUNTY,0201,201 - PRECINCT 2-1,"1,522",55,"1,577",3,1,,,6,"8,065",377,"8,442",18,10,8,4,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 103 LANCASTER COUNTY,0301,301 - PRECINCT 3-1,"1,192",93,"1,285",3,2,1,,6,"8,065",377,"8,442",18,10,8,4,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 103 LANCASTER COUNTY,0302,302 - PRECINCT 3-2,553,12,565,2,1,2,,6,"8,065",377,"8,442",18,10,8,4,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 103 LANCASTER COUNTY,0401,401 - PRECINCT 4-1,"1,444",85,"1,529",2,2,,,6,"8,065",377,"8,442",18,10,8,4,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 103 LANCASTER COUNTY,0501,501 - PRECINCT 5-1,"1,752",63,"1,815",2,3,4,2,6,"8,065",377,"8,442",18,10,8,4,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 115 MATHEWS COUNTY,0001,001 - CHESAPEAKE,"1,466",130,"1,596",3,6,2,1,3,"6,505",472,"6,977",12,12,4,2,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 115 MATHEWS COUNTY,0002,002 - WESTVILLE,"2,317",160,"2,477",4,3,1,,3,"6,505",472,"6,977",12,12,4,2,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 115 MATHEWS COUNTY,0003,003 - PIANKATANK,"2,722",182,"2,904",5,3,1,1,3,"6,505",472,"6,977",12,12,4,2,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 119 MIDDLESEX COUNTY,0101,101 - SALUDA,555,33,588,2,2,,1,6,"7,332",351,"7,683",27,7,1,3,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 119 MIDDLESEX COUNTY,0102,102 - URBANNA,870,66,936,2,1,1,,6,"7,332",351,"7,683",27,7,1,3,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 119 MIDDLESEX COUNTY,0201,201 - NEW MARKET,"1,644",48,"1,692",1,1,,,6,"7,332",351,"7,683",27,7,1,3,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 119 MIDDLESEX COUNTY,0302,302 - CHURCH VIEW,"1,375",75,"1,450",7,1,,,6,"7,332",351,"7,683",27,7,1,3,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 119 MIDDLESEX COUNTY,0401,401- HARMONY VILLAGE,"1,369",55,"1,424",6,1,,2,6,"7,332",351,"7,683",27,7,1,3,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 119 MIDDLESEX COUNTY,0501,501 - WILTON,"1,519",74,"1,593",9,1,,,6,"7,332",351,"7,683",27,7,1,3,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0102,102 - TUNSTALL,729,23,752,2,,,2,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0103,103 - SOUTHERN BRANCH,"1,901",83,"1,984",5,,,4,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0201,201 - QUINTON,"1,806",62,"1,868",5,2,2,7,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0202,202 - KENTWOOD,"1,145",52,"1,197",5,,,3,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0301,301 - WATKINS,"1,122",58,"1,180",4,,,1,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0302,302 - CUMBERLAND,"1,482",69,"1,551",5,3,,1,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0401,401 - PROVIDENCE FORGE,"2,005",104,"2,109",17,6,2,9,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0403,403 - MOUNTCASTLE,838,57,895,1,,,1,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0501,501 - ELTHAM,"1,116",63,"1,179",1,,,3,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
CON 01,Locality: 127 NEW KENT COUNTY,0502,502 - CHICKAHOMINY RIVER,"1,475",80,"1,555",7,2,,,10,"13,619",651,"14,270",52,13,4,31,220,"466,646","37,665","504,311","2,499",991,184,"1,600"
