District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 685 MANASSAS PARK CITY,0001,001 - PRECINCT ONE,3,,3,,,,,1,3,,3,,,,,1,3,,3,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,653",40,"1,693",4,4,,1,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,325",48,"1,373",10,3,,,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,281",90,"1,371",4,,,1,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,615",112,"1,727",7,2,,,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,814,31,845,6,2,3,,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,962",80,"2,042",5,1,,1,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,280",100,"2,380",11,2,1,1,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,728,32,760,2,,,1,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,558",62,"1,620",4,4,1,,12,"17,248",841,"18,089",66,22,8,5,201,"452,435","31,402","483,837","2,803","1,109",190,278
