District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 107 LOUDOUN COUNTY,0623,623 - WELLER,"2,393",62,"2,455",5,9,1,,1,"2,393",62,"2,455",5,9,1,,5,"2,447",70,"2,517",6,9,1,
CON ,Locality: 139 PAGE COUNTY,0,LURAY - 1480,1,,1,,,,,1,1,,1,,,,,5,"2,447",70,"2,517",6,9,1,
CON ,Locality: 710 NORFOLK CITY,0411,411 - RUFFNER ACADEMY,,5,5,,,,,1,,5,5,,,,,5,"2,447",70,"2,517",6,9,1,
CON ,Locality: 810 VIRGINIA BEACH CITY,0031,031 - SIGMA,52,3,55,1,,,,2,53,3,56,1,,,,5,"2,447",70,"2,517",6,9,1,
CON ,Locality: 810 VIRGINIA BEACH CITY,0064,064 - ROSEMONT FOREST,1,,1,,,,,2,53,3,56,1,,,,5,"2,447",70,"2,517",6,9,1,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,766",90,"1,856",13,1,,1,12,"19,074","1,149","20,223",126,24,8,9,224,"511,510","31,181","542,691","5,607","1,479",275,256
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,351",82,"1,433",11,1,,,12,"19,074","1,149","20,223",126,24,8,9,224,"511,510","31,181","542,691","5,607","1,479",275,256
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,553",99,"1,652",16,1,1,3,12,"19,074","1,149","20,223",126,24,8,9,224,"511,510","31,181","542,691","5,607","1,479",275,256
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,925",126,"2,051",9,4,1,2,12,"19,074","1,149","20,223",126,24,8,9,224,"511,510","31,181","542,691","5,607","1,479",275,256
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,890,52,942,8,,2,1,12,"19,074","1,149","20,223",126,24,8,9,224,"511,510","31,181","542,691","5,607","1,479",275,256
