District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,718",81,"1,799",11,1,,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,343",83,"1,426",11,2,,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,521",89,"1,610",15,1,,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,899",96,"1,995",14,4,,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,878,59,937,9,,2,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,119",126,"2,245",7,2,1,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,415",119,"2,534",8,2,,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,804,38,842,6,,,1,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,676",93,"1,769",9,6,1,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,397",56,"1,453",3,,,1,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,798",112,"1,910",13,5,,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,296",75,"1,371",13,2,2,,12,"18,864","1,027","19,891",119,25,6,2,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,600",168,"1,768",7,2,,1,4,"6,891",630,"7,521",31,6,,1,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,716",146,"1,862",9,,,,4,"6,891",630,"7,521",31,6,,1,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,886",138,"2,024",10,4,,,4,"6,891",630,"7,521",31,6,,1,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,689",178,"1,867",5,,,,4,"6,891",630,"7,521",31,6,,1,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,964",119,"3,083",13,4,,1,4,"9,780",511,"10,291",56,15,3,7,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,240",49,"1,289",5,1,,1,4,"9,780",511,"10,291",56,15,3,7,224,"501,805","27,318","529,123","4,786","1,446",263,288
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,957",96,"2,053",11,4,3,1,4,"9,780",511,"10,291",56,15,3,7,224,"501,805","27,318","529,123","4,786","1,446",263,288
