District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,648",40,"1,688",4,4,,1,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,324",49,"1,373",10,3,,,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,278",90,"1,368",4,1,,1,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,611",112,"1,723",7,2,,,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,814,31,845,6,2,3,,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,955",80,"2,035",5,1,,1,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,290",102,"2,392",11,2,1,1,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,726,32,758,2,,,1,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,557",62,"1,619",4,4,1,,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,340",47,"1,387",1,1,1,,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,559",115,"1,674",7,2,,,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,131",85,"1,216",5,1,2,,12,"17,233",845,"18,078",66,23,8,5,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,659",99,"1,758",5,2,,,4,"7,106",276,"7,382",17,5,,1,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,813",59,"1,872",4,,,1,4,"7,106",276,"7,382",17,5,,1,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,855",61,"1,916",3,2,,,4,"7,106",276,"7,382",17,5,,1,201,"451,208","31,587","482,795","2,808","1,120",191,349
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,779",57,"1,836",5,1,,,4,"7,106",276,"7,382",17,5,,1,201,"451,208","31,587","482,795","2,808","1,120",191,349
