District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,820",52,"1,872",3,1,,2,4,"7,350",209,"7,559",26,7,,7,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,975",88,"3,063",13,5,,1,4,"9,766",382,"10,148",53,19,3,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,239",42,"1,281",5,1,,3,4,"9,766",382,"10,148",53,19,3,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,997",63,"2,060",11,4,3,2,4,"9,766",382,"10,148",53,19,3,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,555",189,"3,744",24,9,,9,4,"9,766",382,"10,148",53,19,3,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,951",64,"2,015",14,1,1,1,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,692",44,"1,736",18,,,,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,286",31,"1,317",11,,,,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,054",52,"2,106",9,9,1,3,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,078",97,"3,175",34,6,,3,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,379",76,"2,455",30,2,1,3,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,940",106,"3,046",37,3,,,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,849",75,"2,924",17,2,1,1,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,276",70,"2,346",12,1,1,1,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,267",86,"3,353",28,12,2,2,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,362",72,"2,434",20,7,2,1,11,"26,134",773,"26,907",230,43,9,15,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0101,101 - ASHLAND,"2,035",37,"2,072",6,11,3,5,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0104,104 - SLIDING HILL,"2,102",38,"2,140",11,1,2,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0105,105 - BERKLEY,"1,955",37,"1,992",8,4,2,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0106,106 - KERSEY CREEK,"1,272",20,"1,292",12,3,2,3,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0107,107 - CHICKAHOMINY,"1,664",27,"1,691",10,5,3,,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0201,201 - BEAVERDAM,"2,778",41,"2,819",13,1,1,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0202,202 - BLUNTS,"1,370",9,"1,379",5,1,5,,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0203,203 - WILMINGTON PARISH,"1,976",23,"1,999",6,6,4,1,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0206,206 - COURTHOUSE,"1,683",18,"1,701",4,1,1,4,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0208,208 - OAK KNOLL,"1,862",34,"1,896",7,2,2,4,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0209,209 - WEST HANOVER,584,7,591,,,,1,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0210,210 - OAK HILL,676,6,682,2,,1,,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0301,301 - CLAY,"2,582",49,"2,631",3,3,5,5,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0303,303 - SHADY GROVE,"2,122",45,"2,167",7,,1,1,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0304,304 - ATLEE,"4,925",60,"4,985",20,8,10,7,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0305,305 - COOL SPRING,"2,393",43,"2,436",9,7,7,,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0401,401 - BATTLEFIELD,"2,583",39,"2,622",9,1,2,4,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0403,403 - COLD HARBOR,"3,134",58,"3,192",13,8,3,8,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0404,404 - BLACK CREEK,"2,760",48,"2,808",7,8,3,8,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0405,405 - PEBBLE CREEK,"1,501",18,"1,519",6,4,2,3,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0406,406 - BEAVERDAM CREEK,643,23,666,3,1,,1,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0502,502 - RURAL POINT,"2,399",29,"2,428",8,1,2,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0503,503 - NEWMAN,"2,136",48,"2,184",13,1,1,3,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0504,504 - STUDLEY,"1,539",21,"1,560",6,1,1,4,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0505,505 - TOTOPOTOMOY,"1,255",21,"1,276",4,1,4,1,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0506,506 - GEORGETOWN,"1,842",27,"1,869",5,6,3,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0507,507 - LAUREL MEADOW,"2,218",41,"2,259",11,3,1,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0601,601 - VILLAGE,"3,583",62,"3,645",18,2,2,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0602,602 - LEE DAVIS,"2,909",83,"2,992",9,3,2,5,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0603,603 - MECHANICSVILLE,"2,109",118,"2,227",8,1,,,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0604,604 - HANOVER GROVE,"1,736",25,"1,761",3,,,7,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0701,701 - FARRINGTON,"2,323",30,"2,353",6,10,5,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0702,702 - MONTPELIER,"2,156",33,"2,189",10,3,1,2,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0703,703 - ROCKVILLE,"2,213",21,"2,234",9,4,1,3,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0704,704 - ELMONT,"2,636",68,"2,704",8,1,1,3,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 085 HANOVER COUNTY,0705,705 - SOUTH ANNA,"1,320",23,"1,343",5,4,1,6,36,"74,974","1,330","76,304",284,116,84,105,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0101,101 - BERKELEY A,"3,366",89,"3,455",24,12,8,1,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0102,102 - BERKELEY B,"2,362",92,"2,454",18,4,3,6,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0103,103 - BERKELEY C,"4,619",154,"4,773",27,16,7,3,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0202,202 - JAMESTOWN B,"3,548",305,"3,853",14,8,3,2,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0203,203 - JAMESTOWN C,"2,711",155,"2,866",25,12,6,5,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0204,204 - JAMESTOWN D,"3,581",106,"3,687",21,11,7,2,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0301,301 - POWHATAN A,"3,831",150,"3,981",15,11,6,1,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0302,302 - POWHATAN B,"1,267",45,"1,312",3,3,2,1,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0303,303 - POWHATAN C,"1,432",42,"1,474",4,1,2,1,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0304,304 - POWHATAN D,"3,523",198,"3,721",21,6,5,3,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0401,401 - STONEHOUSE A,"3,725",135,"3,860",20,12,1,8,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0402,402 - STONEHOUSE B,"4,838",170,"5,008",19,5,2,3,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0403,403 - STONEHOUSE C,"3,186",93,"3,279",14,7,1,3,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 095 JAMES CITY COUNTY,0504,504 - ROBERTS D,28,,28,,,,,14,"42,017","1,734","43,751",225,108,53,39,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 097 KING & QUEEN COUNTY,0101,101 - OWENTON,935,20,955,1,,,1,5,"4,819",107,"4,926",9,4,,8,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 097 KING & QUEEN COUNTY,0201,201 - CLARKS,997,23,"1,020",1,2,,3,5,"4,819",107,"4,926",9,4,,8,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 097 KING & QUEEN COUNTY,0301,301 - SHACKLEFORDS,974,28,"1,002",3,,,1,5,"4,819",107,"4,926",9,4,,8,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 097 KING & QUEEN COUNTY,0401,401 - COURTHOUSE,"1,018",21,"1,039",2,2,,2,5,"4,819",107,"4,926",9,4,,8,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 097 KING & QUEEN COUNTY,0501,501 - OLDMILL,895,15,910,2,,,1,5,"4,819",107,"4,926",9,4,,8,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 099 KING GEORGE COUNTY,0101,101 - COURTHOUSE,"2,758",104,"2,862",27,5,2,5,5,"15,772",545,"16,317",157,19,17,16,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 099 KING GEORGE COUNTY,0102,102 - PASSAPATANZY,"1,407",32,"1,439",9,2,,1,5,"15,772",545,"16,317",157,19,17,16,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 099 KING GEORGE COUNTY,0201,201 - MONROE,"4,016",118,"4,134",33,2,10,6,5,"15,772",545,"16,317",157,19,17,16,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 099 KING GEORGE COUNTY,0301,301 - DAHLGREN,"3,652",192,"3,844",61,5,2,2,5,"15,772",545,"16,317",157,19,17,16,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 099 KING GEORGE COUNTY,0401,401 - SHILOH,"3,939",99,"4,038",27,5,3,2,5,"15,772",545,"16,317",157,19,17,16,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 101 KING WILLIAM COUNTY,0101,101 - WEST POINT,"2,178",71,"2,249",17,,1,1,6,"11,537",312,"11,849",60,6,6,6,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 101 KING WILLIAM COUNTY,0201,201 - SWEET HALL,812,30,842,1,,,,6,"11,537",312,"11,849",60,6,6,6,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 101 KING WILLIAM COUNTY,0202,202 - COURTHOUSE,"1,517",34,"1,551",10,,1,2,6,"11,537",312,"11,849",60,6,6,6,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 101 KING WILLIAM COUNTY,0301,301 - AYLETT,"2,268",67,"2,335",10,2,1,2,6,"11,537",312,"11,849",60,6,6,6,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 101 KING WILLIAM COUNTY,0401,401 - MANQUIN,"2,348",58,"2,406",10,2,1,1,6,"11,537",312,"11,849",60,6,6,6,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 101 KING WILLIAM COUNTY,0501,501 - MANGOHICK,"2,414",52,"2,466",12,2,2,,6,"11,537",312,"11,849",60,6,6,6,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 103 LANCASTER COUNTY,0101,101 - PRECINCT 1-1,"1,670",38,"1,708",11,3,,,6,"8,377",224,"8,601",34,10,12,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 103 LANCASTER COUNTY,0201,201 - PRECINCT 2-1,"1,574",31,"1,605",6,1,,,6,"8,377",224,"8,601",34,10,12,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 103 LANCASTER COUNTY,0301,301 - PRECINCT 3-1,"1,246",44,"1,290",5,1,2,1,6,"8,377",224,"8,601",34,10,12,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 103 LANCASTER COUNTY,0302,302 - PRECINCT 3-2,577,13,590,2,1,2,,6,"8,377",224,"8,601",34,10,12,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 103 LANCASTER COUNTY,0401,401 - PRECINCT 4-1,"1,476",63,"1,539",4,,1,,6,"8,377",224,"8,601",34,10,12,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 103 LANCASTER COUNTY,0501,501 - PRECINCT 5-1,"1,834",35,"1,869",6,4,7,,6,"8,377",224,"8,601",34,10,12,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 115 MATHEWS COUNTY,0001,001 - CHESAPEAKE,"1,515",48,"1,563",11,4,2,2,3,"6,748",172,"6,920",33,15,4,19,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 115 MATHEWS COUNTY,0002,002 - WESTVILLE,"2,406",59,"2,465",8,4,1,4,3,"6,748",172,"6,920",33,15,4,19,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 115 MATHEWS COUNTY,0003,003 - PIANKATANK,"2,827",65,"2,892",14,7,1,13,3,"6,748",172,"6,920",33,15,4,19,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 119 MIDDLESEX COUNTY,0101,101 - SALUDA,590,14,604,4,,,,6,"7,632",174,"7,806",41,12,1,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 119 MIDDLESEX COUNTY,0102,102 - URBANNA,903,21,924,3,2,1,,6,"7,632",174,"7,806",41,12,1,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 119 MIDDLESEX COUNTY,0201,201 - NEW MARKET,"1,693",24,"1,717",2,4,,,6,"7,632",174,"7,806",41,12,1,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 119 MIDDLESEX COUNTY,0302,302 - CHURCH VIEW,"1,414",56,"1,470",11,1,,,6,"7,632",174,"7,806",41,12,1,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 119 MIDDLESEX COUNTY,0401,401- HARMONY VILLAGE,"1,435",23,"1,458",8,2,,,6,"7,632",174,"7,806",41,12,1,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 119 MIDDLESEX COUNTY,0501,501 - WILTON,"1,597",36,"1,633",13,3,,1,6,"7,632",174,"7,806",41,12,1,1,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0102,102 - TUNSTALL,773,13,786,3,,,,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0103,103 - SOUTHERN BRANCH,"2,054",42,"2,096",7,,1,2,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0201,201 - QUINTON,"2,020",41,"2,061",9,5,2,2,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0202,202 - KENTWOOD,"1,210",25,"1,235",7,,,2,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0301,301 - WATKINS,"1,231",31,"1,262",5,,,2,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0302,302 - CUMBERLAND,"1,645",34,"1,679",6,5,,1,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0401,401 - PROVIDENCE FORGE,"2,159",84,"2,243",25,7,2,3,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0403,403 - MOUNTCASTLE,923,24,947,2,,,1,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0501,501 - ELTHAM,"1,196",38,"1,234",2,,,,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 127 NEW KENT COUNTY,0502,502 - CHICKAHOMINY RIVER,"1,562",45,"1,607",10,3,,1,10,"14,773",377,"15,150",76,20,5,14,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 133 NORTHUMBERLAND COUNTY,0101,101 - 1A,"1,539",44,"1,583",2,8,,1,6,"9,279",225,"9,504",30,16,4,6,224,"506,333","20,035","526,368","4,492","1,494",327,636
CON 01,Locality: 133 NORTHUMBERLAND COUNTY,0201,201 - 2A,"1,861",39,"1,900",3,1,1,2,6,"9,279",225,"9,504",30,16,4,6,224,"506,333","20,035","526,368","4,492","1,494",327,636
