District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,643",41,"1,684",4,4,,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,316",51,"1,367",10,3,,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,242",96,"1,338",4,1,,1,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,611",116,"1,727",7,2,,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,801,32,833,6,2,3,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,958",83,"2,041",5,1,,1,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,284",104,"2,388",11,2,1,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,725,34,759,2,,,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,533",64,"1,597",4,4,1,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,330",50,"1,380",1,1,1,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,544",119,"1,663",7,2,,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,125",87,"1,212",5,1,3,,12,"17,112",877,"17,989",66,23,9,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,643",103,"1,746",5,2,,,4,"7,049",282,"7,331",18,5,,,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,804",59,"1,863",4,,,,4,"7,049",282,"7,331",18,5,,,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,830",63,"1,893",3,2,,,4,"7,049",282,"7,331",18,5,,,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,772",57,"1,829",6,1,,,4,"7,049",282,"7,331",18,5,,,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,739",162,"2,901",6,3,,,4,"8,790",588,"9,378",17,8,4,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,138",54,"1,192",1,1,,,4,"8,790",588,"9,378",17,8,4,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,843",108,"1,951",3,,4,,4,"8,790",588,"9,378",17,8,4,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,070",264,"3,334",7,4,,2,4,"8,790",588,"9,378",17,8,4,2,201,"446,397","32,655","479,052","2,851","1,135",195,148
