District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 059 FAIRFAX COUNTY,0301,301 - CHAIN BRIDGE,1,,1,,,,,1,1,,1,,,,,13,16,,16,,,,
CON ,Locality: 085 HANOVER COUNTY,0503,503 - NEWMAN,1,,1,,,,,1,1,,1,,,,,13,16,,16,,,,
CON ,Locality: 550 CHESAPEAKE CITY,0031,031 - CARVER SCHOOL,1,,1,,,,,1,1,,1,,,,,13,16,,16,,,,
CON ,Locality: 620 FRANKLIN CITY,0501,501 - PRECINCT 5-1,1,,1,,,,,1,1,,1,,,,,13,16,,16,,,,
CON ,Locality: 710 NORFOLK CITY,0308,308 - NORVIEW METHODIST,2,,2,,,,,4,5,,5,,,,,13,16,,16,,,,
CON ,Locality: 710 NORFOLK CITY,0503,503 - EAST OCEAN VIEW,1,,1,,,,,4,5,,5,,,,,13,16,,16,,,,
CON ,Locality: 710 NORFOLK CITY,0505,505 - LITTLE CREEK,1,,1,,,,,4,5,,5,,,,,13,16,,16,,,,
CON ,Locality: 710 NORFOLK CITY,0511,511 - CROSSROADS,1,,1,,,,,4,5,,5,,,,,13,16,,16,,,,
CON ,Locality: 770 ROANOKE CITY,0005,005 - JEFFERSON 1,2,,2,,,,,4,6,,6,,,,,13,16,,16,,,,
CON ,Locality: 770 ROANOKE CITY,0007,007 - JEFFERSON-RIVERDALE,1,,1,,,,,4,6,,6,,,,,13,16,,16,,,,
CON ,Locality: 770 ROANOKE CITY,0013,013 - WILLIAMSON ROAD 4,1,,1,,,,,4,6,,6,,,,,13,16,,16,,,,
CON ,Locality: 770 ROANOKE CITY,0022,022 - WASHINGTON HEIGHTS,2,,2,,,,,4,6,,6,,,,,13,16,,16,,,,
CON ,Locality: 800 SUFFOLK CITY,0103,103 - HARBOUR VIEW,1,,1,,,,,1,1,,1,,,,,13,16,,16,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,762",73,"1,835",6,2,,2,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,344",74,"1,418",12,2,,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,487",104,"1,591",13,1,,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,804",121,"1,925",10,3,1,2,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,882,59,941,6,1,2,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,105",111,"2,216",6,3,1,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,425",124,"2,549",6,3,,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,802,32,834,5,,,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,670",83,"1,753",7,6,1,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,391",56,"1,447",2,,1,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,746",137,"1,883",13,4,1,1,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,243",91,"1,334",9,4,4,,12,"18,661","1,065","19,726",95,29,11,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,694",109,"1,803",6,2,,,4,"7,286",345,"7,631",26,7,,1,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,832",79,"1,911",8,,,1,4,"7,286",345,"7,631",26,7,,1,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,950",80,"2,030",8,4,,,4,"7,286",345,"7,631",26,7,,1,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,810",77,"1,887",4,1,,,4,"7,286",345,"7,631",26,7,,1,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,941",158,"3,099",13,5,,,4,"9,603",664,"10,267",54,20,3,1,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,228",63,"1,291",3,1,,,4,"9,603",664,"10,267",54,20,3,1,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,986",121,"2,107",11,4,3,,4,"9,603",664,"10,267",54,20,3,1,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,448",322,"3,770",27,10,,1,4,"9,603",664,"10,267",54,20,3,1,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,935",93,"2,028",17,2,1,1,11,"25,807","1,209","27,016",227,47,9,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,689",71,"1,760",15,,,,11,"25,807","1,209","27,016",227,47,9,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,261",59,"1,320",13,,,,11,"25,807","1,209","27,016",227,47,9,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,024",89,"2,113",9,9,1,,11,"25,807","1,209","27,016",227,47,9,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,073",148,"3,221",34,7,,1,11,"25,807","1,209","27,016",227,47,9,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,351",116,"2,467",28,2,1,1,11,"25,807","1,209","27,016",227,47,9,5,224,"497,666","33,888","531,554","4,174","1,529",379,217
