District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 139 PAGE COUNTY,0,LURAY - 1480,1,,1,,,,,1,1,,1,,,,,4,52,9,61,1,,,
CON ,Locality: 710 NORFOLK CITY,0411,411 - RUFFNER ACADEMY,,5,5,,,,,1,,5,5,,,,,4,52,9,61,1,,,
CON ,Locality: 810 VIRGINIA BEACH CITY,0031,031 - SIGMA,50,4,54,1,,,,2,51,4,55,1,,,,4,52,9,61,1,,,
CON ,Locality: 810 VIRGINIA BEACH CITY,0064,064 - ROSEMONT FOREST,1,,1,,,,,2,51,4,55,1,,,,4,52,9,61,1,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,752",93,"1,845",13,1,,1,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,347",84,"1,431",11,1,,1,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,537",105,"1,642",17,1,,1,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,921",130,"2,051",10,4,1,3,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,885,53,938,8,,2,1,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,126",125,"2,251",8,2,1,,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,387",165,"2,552",9,1,,1,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,794,41,835,6,,,,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,727",105,"1,832",13,7,1,,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,402",61,"1,463",2,,,,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,799",135,"1,934",18,5,,3,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,304",86,"1,390",14,2,2,1,12,"18,981","1,183","20,164",129,24,7,12,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,631",176,"1,807",7,3,,,4,"6,901",700,"7,601",30,7,,8,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,683",205,"1,888",9,,,2,4,"6,901",700,"7,601",30,7,,8,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,860",151,"2,011",8,4,,4,4,"6,901",700,"7,601",30,7,,8,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,727",168,"1,895",6,,,2,4,"6,901",700,"7,601",30,7,,8,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,993",132,"3,125",12,3,,2,4,"9,867",585,"10,452",53,12,3,6,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,241",62,"1,303",5,1,,,4,"9,867",585,"10,452",53,12,3,6,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,978",104,"2,082",9,4,3,1,4,"9,867",585,"10,452",53,12,3,6,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,655",287,"3,942",27,4,,3,4,"9,867",585,"10,452",53,12,3,6,224,"508,165","32,328","540,493","5,469","1,438",258,448
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,943",90,"2,033",16,2,1,,11,"26,046","1,251","27,297",245,36,8,9,224,"508,165","32,328","540,493","5,469","1,438",258,448
