District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 139 PAGE COUNTY,0,LURAY - 1480,1,,1,,,,,1,1,,1,,,,,3,55,3,58,1,,,
CON ,Locality: 810 VIRGINIA BEACH CITY,0031,031 - SIGMA,53,3,56,1,,,,2,54,3,57,1,,,,3,55,3,58,1,,,
CON ,Locality: 810 VIRGINIA BEACH CITY,0064,064 - ROSEMONT FOREST,1,,1,,,,,2,54,3,57,1,,,,3,55,3,58,1,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,761",72,"1,833",10,,,1,12,"19,115",937,"20,052",123,24,6,13,224,"511,331","25,310","536,641","5,180","1,443",257,883
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,341",79,"1,420",11,2,,1,12,"19,115",937,"20,052",123,24,6,13,224,"511,331","25,310","536,641","5,180","1,443",257,883
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,552",80,"1,632",17,1,,1,12,"19,115",937,"20,052",123,24,6,13,224,"511,331","25,310","536,641","5,180","1,443",257,883
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,926",91,"2,017",11,4,,3,12,"19,115",937,"20,052",123,24,6,13,224,"511,331","25,310","536,641","5,180","1,443",257,883
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,877,50,927,9,,2,1,12,"19,115",937,"20,052",123,24,6,13,224,"511,331","25,310","536,641","5,180","1,443",257,883
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,144",111,"2,255",7,2,1,1,12,"19,115",937,"20,052",123,24,6,13,224,"511,331","25,310","536,641","5,180","1,443",257,883
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,432",106,"2,538",9,1,,,12,"19,115",937,"20,052",123,24,6,13,224,"511,331","25,310","536,641","5,180","1,443",257,883
