District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,624",85,"1,709",4,3,,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,303",74,"1,377",9,3,,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,271",130,"1,401",5,,,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,572",152,"1,724",8,2,,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,800,64,864,6,2,3,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,924",122,"2,046",6,1,,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,231",167,"2,398",11,1,1,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,714,49,763,2,,,2,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,532",99,"1,631",4,4,1,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,327",68,"1,395",1,1,1,,12,"16,878","1,309","18,187",67,20,8,2,201,"441,205","45,153","486,358","2,738","1,053",177,345
