District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,639",97,"1,736",4,4,,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,349",74,"1,423",10,3,,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,291",108,"1,399",4,1,,1,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,651",144,"1,795",7,3,,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,816,69,885,6,2,3,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,995",136,"2,131",5,2,,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,330",134,"2,464",11,2,1,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,748,41,789,2,,,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,558",111,"1,669",4,4,1,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,363",85,"1,448",2,1,1,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,598",174,"1,772",7,3,,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,166",148,"1,314",6,1,3,,12,"17,504","1,321","18,825",68,26,9,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,666",132,"1,798",5,2,,,4,"7,121",384,"7,505",18,5,,,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,820",78,"1,898",4,,,,4,"7,121",384,"7,505",18,5,,,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,846",82,"1,928",3,2,,,4,"7,121",384,"7,505",18,5,,,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,789",92,"1,881",6,1,,,4,"7,121",384,"7,505",18,5,,,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,800",166,"2,966",6,3,,,4,"8,959",718,"9,677",17,9,4,,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,156",54,"1,210",1,1,,,4,"8,959",718,"9,677",17,9,4,,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,878",141,"2,019",3,,4,,4,"8,959",718,"9,677",17,9,4,,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,125",357,"3,482",7,5,,,4,"8,959",718,"9,677",17,9,4,,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,839",94,"1,933",14,3,,,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,603",96,"1,699",11,1,,,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,179",74,"1,253",7,,,,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"1,940",108,"2,048",9,1,,1,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"2,914",185,"3,099",23,4,,1,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,238",115,"2,353",21,2,,1,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,776",138,"2,914",26,3,,,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,513",211,"2,724",12,5,,,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,164",128,"2,292",12,1,1,,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,119",143,"3,262",26,11,2,,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,186",128,"2,314",6,2,2,,11,"24,471","1,420","25,891",167,33,5,3,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0101,101 - BERKELEY A,"4,054",279,"4,333",11,10,4,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0102,102 - BERKELEY B,"2,223",178,"2,401",10,2,,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0103,103 - BERKELEY C,"4,164",204,"4,368",8,10,,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0201,201 - JAMESTOWN A,"1,043",103,"1,146",2,1,3,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0202,202 - JAMESTOWN B,"3,205",425,"3,630",7,1,2,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0203,203 - JAMESTOWN C,"2,300",180,"2,480",11,8,1,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0204,204 - JAMESTOWN D,"3,462",123,"3,585",13,5,3,1,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0301,301 - POWHATAN A,"3,509",225,"3,734",5,7,,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0302,302 - POWHATAN B,"1,239",92,"1,331",5,3,,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0303,303 - POWHATAN C,"1,325",72,"1,397",1,,2,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0304,304 - POWHATAN D,"3,325",387,"3,712",21,5,1,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0401,401 - STONEHOUSE A,"3,117",179,"3,296",7,8,,1,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0402,402 - STONEHOUSE B,"4,192",254,"4,446",11,5,1,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0403,403 - STONEHOUSE C,"2,957",109,"3,066",7,2,2,1,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0501,501 - ROBERTS A,"1,828",219,"2,047",6,,,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0502,502 - ROBERTS B,"3,634",186,"3,820",4,18,6,1,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0503,503 - ROBERTS C,695,105,800,,,2,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 095 JAMES CITY COUNTY,0504,504 - ROBERTS D,"3,189",308,"3,497",10,7,3,,18,"49,461","3,628","53,089",139,92,30,4,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 097 KING & QUEEN COUNTY,0101,101 - OWENTON,884,56,940,,,,,5,"4,576",229,"4,805",1,1,,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
CON 01,Locality: 097 KING & QUEEN COUNTY,0201,201 - CLARKS,955,39,994,,,,,5,"4,576",229,"4,805",1,1,,1,201,"456,147","37,407","493,554","2,884","1,181",200,40
