District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,638",103,"1,741",4,4,,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,322",80,"1,402",10,3,,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,213",115,"1,328",3,1,,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,629",153,"1,782",7,3,,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,807,75,882,6,1,3,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,961",143,"2,104",5,2,,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,317",142,"2,459",10,2,1,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,747,44,791,2,,,2,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,543",118,"1,661",4,4,1,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,391",87,"1,478",2,1,1,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,573",184,"1,757",7,3,,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,128",151,"1,279",5,2,3,,12,"17,269","1,395","18,664",65,26,9,2,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,676",132,"1,808",6,3,,,4,"7,147",380,"7,527",19,6,,,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,846",75,"1,921",3,,,,4,"7,147",380,"7,527",19,6,,,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,841",82,"1,923",3,2,,,4,"7,147",380,"7,527",19,6,,,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,784",91,"1,875",7,1,,,4,"7,147",380,"7,527",19,6,,,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,769",176,"2,945",7,3,,1,4,"8,804",740,"9,544",18,9,4,1,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,122",58,"1,180",1,1,,,4,"8,804",740,"9,544",18,9,4,1,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,850",145,"1,995",2,,4,,4,"8,804",740,"9,544",18,9,4,1,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,063",361,"3,424",8,5,,,4,"8,804",740,"9,544",18,9,4,1,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,868",92,"1,960",20,5,,,11,"24,395","1,446","25,841",195,42,6,6,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,578",102,"1,680",12,1,,,11,"24,395","1,446","25,841",195,42,6,6,198,"449,656","38,764","488,420","2,972","1,230",209,79
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,189",72,"1,261",7,,,,11,"24,395","1,446","25,841",195,42,6,6,198,"449,656","38,764","488,420","2,972","1,230",209,79
