District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,734",77,"1,811",10,1,,,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,352",83,"1,435",11,2,,1,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,535",85,"1,620",16,1,,,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,893",95,"1,988",12,4,,,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,889,54,943,9,,2,,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,137",121,"2,258",7,2,1,1,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,427",117,"2,544",8,2,,,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,806,36,842,6,,,2,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,693",90,"1,783",11,6,1,,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,403",56,"1,459",3,,,1,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,806",110,"1,916",14,5,,,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,297",73,"1,370",14,1,3,1,12,"18,972",997,"19,969",121,24,7,6,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,603",166,"1,769",7,2,,1,4,"6,921",612,"7,533",31,6,,3,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,729",142,"1,871",9,,,,4,"6,921",612,"7,533",31,6,,3,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,884",134,"2,018",10,4,,1,4,"6,921",612,"7,533",31,6,,3,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,705",170,"1,875",5,,,1,4,"6,921",612,"7,533",31,6,,3,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,986",115,"3,101",13,3,,1,4,"9,864",492,"10,356",57,14,3,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,253",48,"1,301",6,1,,1,4,"9,864",492,"10,356",57,14,3,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,964",91,"2,055",11,4,3,2,4,"9,864",492,"10,356",57,14,3,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,661",238,"3,899",27,6,,5,4,"9,864",492,"10,356",57,14,3,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,925",79,"2,004",16,2,1,1,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,662",63,"1,725",17,,,1,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,273",54,"1,327",9,,,,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,028",69,"2,097",11,10,1,,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,070",120,"3,190",37,7,,,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,346",98,"2,444",26,,,1,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,989",133,"3,122",40,4,,,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,809",99,"2,908",19,2,1,1,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,289",97,"2,386",11,1,1,2,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,226",122,"3,348",29,8,2,1,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,390",86,"2,476",21,4,2,2,11,"26,007","1,020","27,027",236,38,8,9,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0101,101 - ASHLAND,"2,007",71,"2,078",8,10,1,1,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0104,104 - SLIDING HILL,"2,097",53,"2,150",11,1,1,2,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0105,105 - BERKLEY,"1,932",83,"2,015",9,4,2,,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0106,106 - KERSEY CREEK,"1,257",23,"1,280",11,3,2,,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0107,107 - CHICKAHOMINY,"1,642",38,"1,680",9,6,2,2,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0201,201 - BEAVERDAM,"2,758",76,"2,834",12,1,1,4,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0202,202 - BLUNTS,"1,358",33,"1,391",6,1,5,,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0203,203 - WILMINGTON PARISH,"1,997",40,"2,037",3,6,3,,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0206,206 - COURTHOUSE,"1,759",35,"1,794",5,1,1,,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0208,208 - OAK KNOLL,"1,860",50,"1,910",7,2,1,1,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0209,209 - WEST HANOVER,583,13,596,,,,,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0210,210 - OAK HILL,685,12,697,1,,1,1,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0301,301 - CLAY,"2,568",72,"2,640",2,3,3,1,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0303,303 - SHADY GROVE,"2,198",61,"2,259",7,,1,,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0304,304 - ATLEE,"5,130",85,"5,215",25,10,4,4,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0305,305 - COOL SPRING,"2,388",53,"2,441",9,7,3,1,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0401,401 - BATTLEFIELD,"2,515",72,"2,587",10,1,2,1,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0403,403 - COLD HARBOR,"3,105",97,"3,202",12,7,3,5,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0404,404 - BLACK CREEK,"2,732",53,"2,785",7,9,1,2,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0405,405 - PEBBLE CREEK,"1,491",33,"1,524",5,5,2,2,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0406,406 - BEAVERDAM CREEK,622,33,655,5,1,,,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
CON 01,Locality: 085 HANOVER COUNTY,0502,502 - RURAL POINT,"2,382",54,"2,436",11,,2,1,36,"75,105","2,044","77,149",291,116,56,43,224,"505,795","26,484","532,279","4,948","1,439",263,525
