District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,641",100,"1,741",4,4,,1,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,336",75,"1,411",10,3,,,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,267",111,"1,378",3,1,,,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,634",148,"1,782",7,3,,,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,810,72,882,6,1,3,1,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,972",139,"2,111",5,2,,,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,333",135,"2,468",11,2,1,,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,753,41,794,2,,,1,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,555",112,"1,667",4,4,1,1,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,377",86,"1,463",2,1,1,,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,583",175,"1,758",7,3,,,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,168",149,"1,317",5,1,3,2,12,"17,429","1,343","18,772",66,25,9,6,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,673",135,"1,808",6,2,,,4,"7,126",389,"7,515",19,5,,,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,819",76,"1,895",3,,,,4,"7,126",389,"7,515",19,5,,,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,836",86,"1,922",3,2,,,4,"7,126",389,"7,515",19,5,,,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,798",92,"1,890",7,1,,,4,"7,126",389,"7,515",19,5,,,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,798",167,"2,965",7,3,,3,4,"8,951",718,"9,669",17,9,4,10,200,"454,998","37,474","492,472","2,902","1,206",204,297
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,135",55,"1,190",1,1,,4,4,"8,951",718,"9,669",17,9,4,10,200,"454,998","37,474","492,472","2,902","1,206",204,297
