District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 510 ALEXANDRIA CITY,0107,107 - MT VERNON RECREATION CENTER,1,,1,,1,,,2,2,,2,,1,1,,2,2,,2,,1,1,
CON ,Locality: 510 ALEXANDRIA CITY,0108,108 - GEORGE WASHINGTON MIDDLE SCH,1,,1,,,1,,2,2,,2,,1,1,,2,2,,2,,1,1,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,762",46,"1,808",10,1,,1,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,355",62,"1,417",12,2,,1,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,522",62,"1,584",12,1,,1,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,864",77,"1,941",14,4,,2,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,891,43,934,8,1,2,,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,148",78,"2,226",7,3,1,,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,457",79,"2,536",9,2,,,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,818,22,840,6,,,,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,689",56,"1,745",7,7,1,,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,404",40,"1,444",2,,,1,12,"18,999",703,"19,702",112,30,7,9,224,"507,028","18,896","525,924","4,541","1,477",319,537
