District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 019 BEDFORD COUNTY,0702,702 - LIBERTY HIGH SCHOOL,1,,1,,,,,1,1,,1,,,,,3,9,,9,,,,
CON ,Locality: 059 FAIRFAX COUNTY,0233,233 - NORTH POINT,4,,4,,,,,1,4,,4,,,,,3,9,,9,,,,
CON ,Locality: 185 TAZEWELL COUNTY,0502,502 - GRAHAM,4,,4,,,,,1,4,,4,,,,,3,9,,9,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,646",79,"1,725",5,2,,2,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,312",68,"1,380",7,4,,1,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,311",122,"1,433",5,,,1,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,625",132,"1,757",8,2,,4,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,817,64,881,6,2,2,2,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,957",117,"2,074",5,2,,2,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,270",151,"2,421",10,3,1,4,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,727,48,775,3,,,3,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,556",91,"1,647",4,5,1,2,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,338",64,"1,402",2,,1,1,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,556",161,"1,717",7,2,,6,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,127",118,"1,245",5,2,2,2,12,"17,242","1,215","18,457",67,24,7,30,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,638",127,"1,765",5,2,,1,4,"7,030",391,"7,421",17,3,,3,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,754",95,"1,849",5,,,1,4,"7,030",391,"7,421",17,3,,3,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,862",87,"1,949",3,,,1,4,"7,030",391,"7,421",17,3,,3,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,776",82,"1,858",4,1,,,4,"7,030",391,"7,421",17,3,,3,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,803",175,"2,978",7,2,,9,4,"8,920",749,"9,669",19,8,5,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,172",67,"1,239",2,1,,3,4,"8,920",749,"9,669",19,8,5,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,843",142,"1,985",4,,4,5,4,"8,920",749,"9,669",19,8,5,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,102",365,"3,467",6,5,1,10,4,"8,920",749,"9,669",19,8,5,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,843",101,"1,944",17,2,,4,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,597",84,"1,681",11,,,,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,158",70,"1,228",7,,,3,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"1,939",96,"2,035",7,2,,,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"2,905",163,"3,068",22,3,1,6,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,256",113,"2,369",17,2,,4,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,784",162,"2,946",27,2,,1,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,579",164,"2,743",13,2,,2,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,154",118,"2,272",12,1,1,1,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,050",150,"3,200",23,7,2,4,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,167",112,"2,279",5,3,2,2,11,"24,432","1,333","25,765",161,24,6,27,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0101,101 - ASHLAND,"1,911",156,"2,067",5,6,2,5,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0104,104 - SLIDING HILL,"1,986",127,"2,113",6,1,,12,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0105,105 - BERKLEY,"1,773",234,"2,007",5,4,1,4,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0106,106 - KERSEY CREEK,"1,232",55,"1,287",5,1,,4,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0107,107 - CHICKAHOMINY,"1,631",55,"1,686",5,,2,9,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0201,201 - BEAVERDAM,"2,681",156,"2,837",4,,,14,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0202,202 - BLUNTS,"1,258",83,"1,341",7,3,1,3,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0203,203 - WILMINGTON PARISH,"1,874",77,"1,951",5,6,,6,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0206,206 - COURTHOUSE,"1,388",63,"1,451",1,,1,2,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0208,208 - OAK KNOLL,"1,739",93,"1,832",5,1,,5,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0209,209 - WEST HANOVER,548,35,583,2,,,3,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0210,210 - OAK HILL,651,24,675,3,,,1,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0301,301 - CLAY,"2,522",136,"2,658",2,2,2,6,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0303,303 - SHADY GROVE,"1,967",162,"2,129",2,1,,11,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0304,304 - ATLEE,"4,285",171,"4,456",17,4,5,24,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0305,305 - COOL SPRING,"2,312",113,"2,425",3,9,,23,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0401,401 - BATTLEFIELD,"2,481",126,"2,607",2,1,,8,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0403,403 - COLD HARBOR,"3,012",170,"3,182",9,6,,10,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0404,404 - BLACK CREEK,"2,592",104,"2,696",2,5,1,15,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0405,405 - PEBBLE CREEK,"1,405",79,"1,484",5,2,1,11,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0406,406 - BEAVERDAM CREEK,584,94,678,2,1,,2,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0502,502 - RURAL POINT,"2,264",87,"2,351",9,1,,13,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0503,503 - NEWMAN,"1,992",106,"2,098",8,1,1,7,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0504,504 - STUDLEY,"1,449",58,"1,507",5,2,,7,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0505,505 - TOTOPOTOMOY,"1,189",64,"1,253",5,2,2,8,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0506,506 - GEORGETOWN,"1,734",56,"1,790",5,5,1,5,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0507,507 - LAUREL MEADOW,"2,112",106,"2,218",6,4,1,11,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0601,601 - VILLAGE,"3,412",196,"3,608",7,2,,19,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0602,602 - LEE DAVIS,"2,673",160,"2,833",7,2,,9,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0603,603 - MECHANICSVILLE,"1,925",226,"2,151",3,1,,8,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0604,604 - HANOVER GROVE,"1,658",86,"1,744",1,,,9,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0701,701 - FARRINGTON,"2,248",88,"2,336",4,7,2,12,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0702,702 - MONTPELIER,"2,042",91,"2,133",8,,1,11,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0703,703 - ROCKVILLE,"2,125",80,"2,205",6,4,,12,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0704,704 - ELMONT,"2,545",204,"2,749",6,2,,18,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
CON 01,Locality: 085 HANOVER COUNTY,0705,705 - SOUTH ANNA,"1,233",53,"1,286",6,4,,7,36,"70,433","3,974","74,407",183,90,24,334,217,"462,018","38,084","500,102","2,464",973,181,"1,729"
