District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,729",78,"1,807",10,1,,,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,355",83,"1,438",11,2,,1,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,527",86,"1,613",16,1,,,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,894",95,"1,989",14,4,,,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,886,56,942,9,,2,,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,133",122,"2,255",7,2,1,,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,418",118,"2,536",8,2,,,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,802,37,839,6,,,1,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,682",91,"1,773",11,6,1,,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,405",56,"1,461",3,,,1,12,"18,934","1,006","19,940",121,25,6,4,224,"504,261","26,879","531,140","4,897","1,439",263,503
