District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 041 CHESTERFIELD COUNTY,0402,402 - GENITO,,1,1,,,,,1,,1,1,,,,,8,10,2,12,1,,,
CON ,Locality: 053 DINWIDDIE COUNTY,0402,402 - MCKENNEY,4,,4,,,,,1,4,,4,,,,,8,10,2,12,1,,,
CON ,Locality: 149 PRINCE GEORGE COUNTY,0104,104 - RIVES,1,,1,1,,,,2,3,,3,1,,,,8,10,2,12,1,,,
CON ,Locality: 149 PRINCE GEORGE COUNTY,0205,205 - JEFFERSON PARK,2,,2,,,,,2,3,,3,1,,,,8,10,2,12,1,,,
CON ,Locality: 181 SURRY COUNTY,0301,301 - DENDRON,,1,1,,,,,1,,1,1,,,,,8,10,2,12,1,,,
CON ,Locality: 197 WYTHE COUNTY,0203,203 - WEST WYTHEVILLE,1,,1,,,,,1,1,,1,,,,,8,10,2,12,1,,,
CON ,Locality: 670 HOPEWELL CITY,0201,201 - WARD TWO,1,,1,,,,,2,2,,2,,,,,8,10,2,12,1,,,
CON ,Locality: 670 HOPEWELL CITY,0601,601 - WARD SIX,1,,1,,,,,2,2,,2,,,,,8,10,2,12,1,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,808",42,"1,850",16,1,,,12,"19,748",470,"20,218",138,26,5,6,224,"532,720","12,869","545,589","6,583","1,547",270,613
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,437",23,"1,460",8,1,,2,12,"19,748",470,"20,218",138,26,5,6,224,"532,720","12,869","545,589","6,583","1,547",270,613
