District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,640",102,"1,742",4,4,1,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,334",71,"1,405",10,4,,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,228",102,"1,330",4,1,1,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,661",124,"1,785",8,3,1,1,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,823,69,892,6,1,3,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,987",121,"2,108",4,1,,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,351",119,"2,470",10,3,1,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,744,41,785,2,,,2,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,565",106,"1,671",4,5,1,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,382",90,"1,472",2,1,1,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,593",169,"1,762",7,3,,,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,128",144,"1,272",5,4,3,1,12,"17,436","1,258","18,694",66,30,12,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,693",108,"1,801",6,3,,1,4,"7,203",303,"7,506",20,5,,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,858",54,"1,912",3,,,1,4,"7,203",303,"7,506",20,5,,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,851",62,"1,913",4,1,,1,4,"7,203",303,"7,506",20,5,,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,801",79,"1,880",7,1,,1,4,"7,203",303,"7,506",20,5,,4,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,835",106,"2,941",7,3,,3,4,"9,035",480,"9,515",18,13,4,7,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,151",38,"1,189",1,1,,,4,"9,035",480,"9,515",18,13,4,7,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,888",96,"1,984",2,,4,3,4,"9,035",480,"9,515",18,13,4,7,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,161",240,"3,401",8,9,,1,4,"9,035",480,"9,515",18,13,4,7,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,887",65,"1,952",20,5,,,11,"24,775","1,124","25,899",204,47,6,5,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,636",67,"1,703",12,1,,,11,"24,775","1,124","25,899",204,47,6,5,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,192",52,"1,244",7,,,,11,"24,775","1,124","25,899",204,47,6,5,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"1,962",84,"2,046",10,2,,1,11,"24,775","1,124","25,899",204,47,6,5,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"2,984",147,"3,131",28,6,,1,11,"24,775","1,124","25,899",204,47,6,5,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,254",96,"2,350",20,3,,,11,"24,775","1,124","25,899",204,47,6,5,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,847",107,"2,954",31,4,,,11,"24,775","1,124","25,899",204,47,6,5,198,"461,415","27,349","488,764","3,139","1,331",246,285
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,531",182,"2,713",17,7,,,11,"24,775","1,124","25,899",204,47,6,5,198,"461,415","27,349","488,764","3,139","1,331",246,285
