District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 800 SUFFOLK CITY,0103,103 - HARBOUR VIEW,1,,1,,,,,1,1,,1,,,,,1,1,,1,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,756",74,"1,830",6,2,,1,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,338",72,"1,410",12,2,,,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,497",103,"1,600",13,1,,,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,813",120,"1,933",12,3,1,2,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,883,56,939,6,1,2,,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,096",109,"2,205",6,3,1,,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,432",123,"2,555",7,3,,,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,801,31,832,5,,,,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,668",82,"1,750",7,6,1,1,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,397",54,"1,451",2,,1,,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,754",136,"1,890",13,4,1,1,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,252",90,"1,342",9,4,4,,12,"18,687","1,050","19,737",98,29,11,5,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,706",108,"1,814",7,2,,,4,"7,279",336,"7,615",28,7,,1,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,822",76,"1,898",9,,,1,4,"7,279",336,"7,615",28,7,,1,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,947",76,"2,023",8,4,,,4,"7,279",336,"7,615",28,7,,1,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,804",76,"1,880",4,1,,,4,"7,279",336,"7,615",28,7,,1,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,950",156,"3,106",13,5,,1,4,"9,644",656,"10,300",53,20,3,2,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,230",63,"1,293",3,1,,,4,"9,644",656,"10,300",53,20,3,2,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,984",120,"2,104",10,4,3,,4,"9,644",656,"10,300",53,20,3,2,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,480",317,"3,797",27,10,,1,4,"9,644",656,"10,300",53,20,3,2,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,934",93,"2,027",16,1,1,1,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,681",69,"1,750",15,,,,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,263",58,"1,321",13,,,,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,021",88,"2,109",9,9,1,,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,067",148,"3,215",33,7,,1,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,356",114,"2,470",29,2,1,2,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,911",154,"3,065",36,3,,,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,818",136,"2,954",18,2,1,,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,248",102,"2,350",13,1,1,1,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,233",128,"3,361",25,14,2,1,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,319",104,"2,423",20,7,2,1,11,"25,851","1,194","27,045",227,46,9,7,224,"498,810","32,394","531,204","4,266","1,523",374,297
CON 01,Locality: 085 HANOVER COUNTY,0101,101 - ASHLAND,"1,993",85,"2,078",6,12,3,,36,"74,016","2,203","76,219",274,128,94,30,224,"498,810","32,394","531,204","4,266","1,523",374,297
