District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 683 MANASSAS CITY,0001,001 - DEAN,25,1,26,,,,,5,69,3,72,,,,,5,69,3,72,,,,
CON ,Locality: 683 MANASSAS CITY,0002,002 - WEEMS,26,1,27,,,,,5,69,3,72,,,,,5,69,3,72,,,,
CON ,Locality: 683 MANASSAS CITY,0003,003 - METZ,13,1,14,,,,,5,69,3,72,,,,,5,69,3,72,,,,
CON ,Locality: 683 MANASSAS CITY,0004,004 - HAYDON,2,,2,,,,,5,69,3,72,,,,,5,69,3,72,,,,
CON ,Locality: 683 MANASSAS CITY,0005,005 - BALDWIN,3,,3,,,,,5,69,3,72,,,,,5,69,3,72,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,756",55,"1,811",7,2,,3,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,347",65,"1,412",13,2,,1,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,515",69,"1,584",12,1,,,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,839",83,"1,922",14,4,,3,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,892,48,940,7,1,2,2,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,135",85,"2,220",7,3,1,1,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,458",87,"2,545",9,2,,,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,811,24,835,5,,,1,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,672",62,"1,734",7,6,1,1,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,400",46,"1,446",2,,1,,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,785",94,"1,879",13,5,,2,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,274",59,"1,333",9,5,3,,12,"18,884",777,"19,661",105,31,8,14,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,725",59,"1,784",8,2,,,4,"7,312",220,"7,532",27,7,,3,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,818",56,"1,874",9,,,2,4,"7,312",220,"7,532",27,7,,3,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,966",51,"2,017",7,4,,,4,"7,312",220,"7,532",27,7,,3,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,803",54,"1,857",3,1,,1,4,"7,312",220,"7,532",27,7,,3,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,960",90,"3,050",12,5,,1,4,"9,735",397,"10,132",54,20,3,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,240",42,"1,282",5,1,,2,4,"9,735",397,"10,132",54,20,3,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,992",65,"2,057",11,4,3,3,4,"9,735",397,"10,132",54,20,3,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,543",200,"3,743",26,10,,9,4,"9,735",397,"10,132",54,20,3,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,936",67,"2,003",14,1,1,1,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,689",46,"1,735",17,,,1,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,275",31,"1,306",11,,,1,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,039",56,"2,095",10,9,1,2,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,072",100,"3,172",32,6,,2,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,370",79,"2,449",31,2,1,4,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,928",110,"3,038",38,3,,,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,830",78,"2,908",18,2,1,1,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,273",71,"2,344",12,1,1,1,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,251",90,"3,341",28,12,2,1,11,"26,005",802,"26,807",232,43,9,15,224,"503,594","21,007","524,601","4,407","1,505",337,782
