District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 019 BEDFORD COUNTY,0702,702 - LIBERTY HIGH SCHOOL,1,,1,,,,,1,1,,1,,,,,3,9,,9,,,,
CON ,Locality: 059 FAIRFAX COUNTY,0233,233 - NORTH POINT,4,,4,,,,,1,4,,4,,,,,3,9,,9,,,,
CON ,Locality: 185 TAZEWELL COUNTY,0502,502 - GRAHAM,4,,4,,,,,1,4,,4,,,,,3,9,,9,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,633",84,"1,717",4,3,,2,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,306",72,"1,378",9,3,,1,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,289",128,"1,417",5,,,1,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,600",146,"1,746",8,2,,4,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,809,64,873,6,2,3,2,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,944",120,"2,064",6,1,,2,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,259",161,"2,420",10,1,1,4,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,717,48,765,3,,,2,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,539",97,"1,636",4,4,1,1,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,335",66,"1,401",1,1,1,1,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,528",166,"1,694",7,2,,4,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,100",123,"1,223",5,1,2,2,12,"17,059","1,275","18,334",68,20,8,26,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,621",134,"1,755",5,2,,,4,"6,978",402,"7,380",17,3,,1,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,745",95,"1,840",5,,,,4,"6,978",402,"7,380",17,3,,1,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,843",88,"1,931",3,,,1,4,"6,978",402,"7,380",17,3,,1,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,769",85,"1,854",4,1,,,4,"6,978",402,"7,380",17,3,,1,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,774",182,"2,956",6,2,,10,4,"8,794",784,"9,578",18,8,5,30,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,158",74,"1,232",2,1,,4,4,"8,794",784,"9,578",18,8,5,30,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,816",146,"1,962",4,,4,7,4,"8,794",784,"9,578",18,8,5,30,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,046",382,"3,428",6,5,1,9,4,"8,794",784,"9,578",18,8,5,30,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,829",108,"1,937",17,2,,3,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,582",86,"1,668",11,1,,,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,141",73,"1,214",7,,,2,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"1,923",99,"2,022",7,2,,,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"2,879",169,"3,048",22,2,1,5,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,246",121,"2,367",17,2,,2,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,749",168,"2,917",28,2,,1,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,538",173,"2,711",13,2,,1,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,127",124,"2,251",13,1,1,,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,016",159,"3,175",22,7,2,2,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,148",120,"2,268",5,3,2,1,11,"24,178","1,400","25,578",162,24,6,17,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0101,101 - BERKELEY A,"4,055",328,"4,383",13,9,4,28,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0102,102 - BERKELEY B,"2,239",186,"2,425",8,2,,11,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0103,103 - BERKELEY C,"4,235",272,"4,507",14,10,1,10,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0201,201 - JAMESTOWN A,"1,038",111,"1,149",3,1,3,5,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0202,202 - JAMESTOWN B,"3,175",434,"3,609",8,1,2,5,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0203,203 - JAMESTOWN C,"2,401",272,"2,673",12,9,1,8,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0204,204 - JAMESTOWN D,"3,447",155,"3,602",13,4,2,13,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0301,301 - POWHATAN A,"3,546",217,"3,763",8,5,,9,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0302,302 - POWHATAN B,"1,201",109,"1,310",4,3,,2,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0303,303 - POWHATAN C,"1,325",85,"1,410",1,,2,3,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0304,304 - POWHATAN D,"3,204",401,"3,605",18,4,,9,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0401,401 - STONEHOUSE A,"3,197",258,"3,455",9,8,1,7,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0402,402 - STONEHOUSE B,"4,280",311,"4,591",11,5,,5,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0403,403 - STONEHOUSE C,"2,981",148,"3,129",7,2,2,12,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0501,501 - ROBERTS A,"1,739",266,"2,005",5,,,2,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0502,502 - ROBERTS B,"3,605",227,"3,832",9,19,7,8,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0503,503 - ROBERTS C,666,142,808,,,2,2,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 095 JAMES CITY COUNTY,0504,504 - ROBERTS D,"3,107",303,"3,410",12,10,3,16,18,"49,441","4,225","53,666",155,92,30,155,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 097 KING & QUEEN COUNTY,0101,101 - OWENTON,881,58,939,,,,,5,"4,494",237,"4,731",2,1,,5,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 097 KING & QUEEN COUNTY,0201,201 - CLARKS,915,46,961,1,,,1,5,"4,494",237,"4,731",2,1,,5,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 097 KING & QUEEN COUNTY,0301,301 - SHACKLEFORDS,897,55,952,1,,,2,5,"4,494",237,"4,731",2,1,,5,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 097 KING & QUEEN COUNTY,0401,401 - COURTHOUSE,935,45,980,,1,,,5,"4,494",237,"4,731",2,1,,5,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 097 KING & QUEEN COUNTY,0501,501 - OLDMILL,866,33,899,,,,2,5,"4,494",237,"4,731",2,1,,5,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 099 KING GEORGE COUNTY,0101,101 - COURTHOUSE,"2,411",180,"2,591",8,2,2,16,5,"14,280","1,020","15,300",53,6,11,110,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 099 KING GEORGE COUNTY,0102,102 - PASSAPATANZY,"1,252",76,"1,328",2,,,12,5,"14,280","1,020","15,300",53,6,11,110,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 099 KING GEORGE COUNTY,0201,201 - MONROE,"3,656",256,"3,912",14,,7,32,5,"14,280","1,020","15,300",53,6,11,110,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 099 KING GEORGE COUNTY,0301,301 - DAHLGREN,"3,345",289,"3,634",12,2,1,21,5,"14,280","1,020","15,300",53,6,11,110,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 099 KING GEORGE COUNTY,0401,401 - SHILOH,"3,616",219,"3,835",17,2,1,29,5,"14,280","1,020","15,300",53,6,11,110,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 101 KING WILLIAM COUNTY,0101,101 - WEST POINT,"2,023",100,"2,123",8,2,2,9,6,"10,541",547,"11,088",28,7,5,11,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 101 KING WILLIAM COUNTY,0201,201 - SWEET HALL,736,58,794,,,,,6,"10,541",547,"11,088",28,7,5,11,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 101 KING WILLIAM COUNTY,0202,202 - COURTHOUSE,"1,370",61,"1,431",8,,1,,6,"10,541",547,"11,088",28,7,5,11,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 101 KING WILLIAM COUNTY,0301,301 - AYLETT,"2,007",117,"2,124",3,2,,1,6,"10,541",547,"11,088",28,7,5,11,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 101 KING WILLIAM COUNTY,0401,401 - MANQUIN,"2,156",109,"2,265",4,,1,1,6,"10,541",547,"11,088",28,7,5,11,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 101 KING WILLIAM COUNTY,0501,501 - MANGOHICK,"2,249",102,"2,351",5,3,1,,6,"10,541",547,"11,088",28,7,5,11,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
CON 01,Locality: 103 LANCASTER COUNTY,0101,101 - PRECINCT 1-1,"1,597",72,"1,669",7,1,1,,6,"8,015",396,"8,411",19,10,7,,201,"447,594","43,926","491,520","2,913","1,113",209,"1,584"
