District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,635",98,"1,733",4,4,,1,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,348",74,"1,422",10,3,,,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,268",110,"1,378",3,1,,,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,642",147,"1,789",7,3,,,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,816,72,888,6,1,3,1,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,980",138,"2,118",5,2,,,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,320",135,"2,455",11,2,1,,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,752,41,793,2,,,1,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,544",112,"1,656",4,4,1,1,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,367",86,"1,453",2,1,1,,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,586",175,"1,761",7,3,,,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,162",149,"1,311",5,1,3,1,12,"17,420","1,337","18,757",66,25,9,5,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,673",135,"1,808",6,2,,,4,"7,108",392,"7,500",18,5,,,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,815",79,"1,894",3,,,,4,"7,108",392,"7,500",18,5,,,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,834",84,"1,918",3,2,,,4,"7,108",392,"7,500",18,5,,,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,786",94,"1,880",6,1,,,4,"7,108",392,"7,500",18,5,,,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"2,815",166,"2,981",7,3,,3,4,"8,974",716,"9,690",17,9,4,7,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,142",54,"1,196",1,1,,1,4,"8,974",716,"9,690",17,9,4,7,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,886",141,"2,027",2,,4,1,4,"8,974",716,"9,690",17,9,4,7,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,131",355,"3,486",7,5,,2,4,"8,974",716,"9,690",17,9,4,7,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,854",95,"1,949",16,5,,,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,594",97,"1,691",10,1,,,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,175",75,"1,250",7,,,1,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"1,939",108,"2,047",10,1,,1,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"2,920",194,"3,114",23,5,,2,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,234",116,"2,350",21,2,,1,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,775",141,"2,916",26,3,,1,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,519",222,"2,741",12,4,,1,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,157",129,"2,286",12,1,1,1,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,105",145,"3,250",26,10,2,,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,172",131,"2,303",6,2,2,1,11,"24,444","1,453","25,897",169,34,5,9,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0101,101 - BERKELEY A,"4,064",282,"4,346",11,13,4,3,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0102,102 - BERKELEY B,"2,217",180,"2,397",10,2,,1,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0103,103 - BERKELEY C,"4,131",208,"4,339",5,10,,1,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0201,201 - JAMESTOWN A,"1,038",102,"1,140",2,3,3,1,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0202,202 - JAMESTOWN B,"3,166",433,"3,599",6,1,3,2,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0203,203 - JAMESTOWN C,"2,271",183,"2,454",11,8,1,,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0204,204 - JAMESTOWN D,"3,469",129,"3,598",10,5,2,1,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0301,301 - POWHATAN A,"3,476",226,"3,702",5,8,,,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0302,302 - POWHATAN B,"1,237",92,"1,329",6,3,,,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0303,303 - POWHATAN C,"1,333",75,"1,408",1,,2,,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0304,304 - POWHATAN D,"3,328",398,"3,726",22,5,1,1,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0401,401 - STONEHOUSE A,"3,097",182,"3,279",7,10,,2,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
CON 01,Locality: 095 JAMES CITY COUNTY,0402,402 - STONEHOUSE B,"4,178",256,"4,434",12,4,1,1,18,"49,309","3,688","52,997",132,103,31,19,201,"454,220","37,944","492,164","2,894","1,199",204,183
