District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,639",102,"1,741",4,4,1,,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,334",71,"1,405",10,4,,,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,229",102,"1,331",4,1,1,1,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,661",123,"1,784",7,3,1,1,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,821,66,887,6,1,3,,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,986",121,"2,107",4,1,,,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,343",119,"2,462",10,3,1,,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,746,39,785,2,,,2,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,570",106,"1,676",4,5,1,,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,376",89,"1,465",2,1,1,,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,589",167,"1,756",7,3,,,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,134",143,"1,277",5,4,3,1,12,"17,428","1,248","18,676",65,30,12,5,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,692",108,"1,800",6,3,,1,4,"7,216",302,"7,518",20,5,,4,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,857",54,"1,911",3,,,1,4,"7,216",302,"7,518",20,5,,4,198,"462,321","27,230","489,551","3,110","1,304",227,208
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,856",61,"1,917",4,1,,2,4,"7,216",302,"7,518",20,5,,4,198,"462,321","27,230","489,551","3,110","1,304",227,208
