District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 760 RICHMOND CITY,0208,208 - TWO HUNDRED EIGHT,71,12,83,,,,,1,71,12,83,,,,,1,71,12,83,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,715",86,"1,801",11,1,,1,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,332",87,"1,419",12,2,,,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,496",94,"1,590",12,1,,1,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,863",101,"1,964",13,4,,2,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,870,64,934,8,1,2,1,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,082",137,"2,219",7,2,1,,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,399",130,"2,529",8,2,,,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,804,38,842,6,,,1,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,654",100,"1,754",9,7,1,,12,"18,634","1,097","19,731",113,28,7,7,224,"496,359","30,371","526,730","4,632","1,453",305,234
