District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 041 CHESTERFIELD COUNTY,0304,304 - WINFREES STORE,161,4,165,,,,,2,164,5,169,,,,,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 041 CHESTERFIELD COUNTY,0402,402 - GENITO,3,1,4,,,,,2,164,5,169,,,,,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0201,201 - ADAMS,"2,097",27,"2,124",12,3,,4,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0203,203 - BELMONT,"2,538",59,"2,597",6,3,2,1,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0204,204 - BROOKLAND,759,15,774,2,2,1,1,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0210,210 - GREENWOOD,"1,597",34,"1,631",7,3,1,,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0216,216 - MOODY,"1,089",27,"1,116",3,1,1,,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0219,219 - RANDOLPH,354,5,359,2,,,,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0220,220 - RATCLIFFE,"3,645",87,"3,732",14,3,,2,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0505,505 - DOREY,"2,602",40,"2,642",25,5,2,2,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0509,509 - LABURNUM,"2,421",66,"2,487",11,1,,,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0513,513 - PLEASANTS,"3,302",85,"3,387",8,,,2,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0515,515 - SANDSTON,"2,075",38,"2,113",13,1,1,,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0517,517 - TOWN HALL,954,13,967,5,3,,,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 087 HENRICO COUNTY,0518,518 - WHITLOCKS,"2,057",31,"2,088",10,5,,,13,"25,490",527,"26,017",118,30,8,12,16,"25,655",532,"26,187",118,30,8,12
CON ,Locality: 139 PAGE COUNTY,0,LURAY - 1480,1,,1,,,,,1,1,,1,,,,,16,"25,655",532,"26,187",118,30,8,12
