District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 185 TAZEWELL COUNTY,0502,502 - GRAHAM,5,,5,,,,,1,5,,5,,,,,1,5,,5,,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,646",40,"1,686",4,3,,,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,325",49,"1,374",9,3,,,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,300",88,"1,388",4,,,1,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,624",99,"1,723",8,2,,,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,820,29,849,6,2,3,,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"1,964",77,"2,041",6,1,,1,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,293",96,"2,389",11,1,1,,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,737,32,769,2,,,1,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,559",62,"1,621",4,4,1,,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,348",42,"1,390",1,1,1,,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,551",110,"1,661",6,2,,,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,132",80,"1,212",5,1,2,2,12,"17,299",804,"18,103",66,20,8,5,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,649",113,"1,762",5,2,,,4,"7,118",308,"7,426",18,5,,,201,"453,705","30,483","484,188","2,746","1,068",183,111
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,809",62,"1,871",5,,,,4,"7,118",308,"7,426",18,5,,,201,"453,705","30,483","484,188","2,746","1,068",183,111
