District,Locality,PrecinctCode,PrecinctName,ACTIVE_VOTERS_1,INACTIVE_VOTERS_1,ALL_VOTERS,MILITARY_VOTERS,OVERSEAS_VOTERS,TEMP_VOTERS,Under18,TotalPrecinctsInLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,TotalUnder18VotersLocality,TotalPrecinctsInDistrict,TotalActiveVotersDistrict,TotalInActiveVotersDistrict,TotalAllVotersDistrict,TotalMilitaryVotersDistrict,TotalOverseasVotersDistrict,TotalFederalVotersDistrict,TotalUnder18VotersDistrict
CON ,Locality: 139 PAGE COUNTY,0,LURAY - 1480,1,,1,,,,,1,1,,1,,,,,3,54,3,57,1,,,
CON ,Locality: 810 VIRGINIA BEACH CITY,0031,031 - SIGMA,52,3,55,1,,,,2,53,3,56,1,,,,3,54,3,57,1,,,
CON ,Locality: 810 VIRGINIA BEACH CITY,0064,064 - ROSEMONT FOREST,1,,1,,,,,2,53,3,56,1,,,,3,54,3,57,1,,,
CON 01,Locality: 033 CAROLINE COUNTY,0101,101 - BOWLING GREEN,"1,767",88,"1,855",13,1,,,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0102,102 - SPARTA,"1,366",82,"1,448",10,1,,,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0201,201 - NORTH MADISON,"1,574",97,"1,671",15,1,1,1,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0202,202 - SOUTH MADISON,"1,940",123,"2,063",9,6,1,1,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0301,301 - PORT ROYAL,894,52,946,9,2,2,,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0302,302 - WOODFORD,"2,134",112,"2,246",11,2,1,,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0401,401 - DAWN,"2,412",157,"2,569",10,,,1,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0402,402 - CARMEL CHURCH,786,36,822,5,1,,,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0501,501 - WEST MATTAPONI,"1,750",98,"1,848",13,8,1,,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0502,502 - MILFORD,"1,407",55,"1,462",2,,,,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0601,601 - CHILESBURG,"1,825",128,"1,953",17,5,,,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 033 CAROLINE COUNTY,0602,602 - LAKE,"1,327",83,"1,410",14,3,1,1,12,"19,182","1,111","20,293",128,30,7,4,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 057 ESSEX COUNTY,0101,101 - GREATER TAPPAHANNOCK,"1,647",167,"1,814",8,2,1,,4,"6,994",659,"7,653",33,6,1,,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 057 ESSEX COUNTY,0201,201 - NORTH,"1,701",191,"1,892",10,,,,4,"6,994",659,"7,653",33,6,1,,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 057 ESSEX COUNTY,0301,301 - SOUTH,"1,891",139,"2,030",9,4,,,4,"6,994",659,"7,653",33,6,1,,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 057 ESSEX COUNTY,0401,401 - CENTRAL,"1,755",162,"1,917",6,,,,4,"6,994",659,"7,653",33,6,1,,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 061 FAUQUIER COUNTY,0102,102 - CATLETT,"3,028",125,"3,153",14,5,,,4,"9,997",548,"10,545",56,17,4,,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 061 FAUQUIER COUNTY,0104,104 - LOIS,"1,248",58,"1,306",5,1,,,4,"9,997",548,"10,545",56,17,4,,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 061 FAUQUIER COUNTY,0301,301 - MORRISVILLE,"1,993",99,"2,092",9,5,3,,4,"9,997",548,"10,545",56,17,4,,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 061 FAUQUIER COUNTY,0303,303 - BEALETON,"3,728",266,"3,994",28,6,1,,4,"9,997",548,"10,545",56,17,4,,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"1,971",82,"2,053",19,1,1,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,680",60,"1,740",14,,,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,281",66,"1,347",10,,,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,060",78,"2,138",14,8,1,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,096",145,"3,241",37,9,,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"2,342",118,"2,460",29,1,,1,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"3,002",148,"3,150",43,4,,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"2,895",112,"3,007",24,5,1,1,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,309",120,"2,429",20,2,1,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,288",141,"3,429",31,5,2,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,428",107,"2,535",19,4,2,,11,"26,352","1,177","27,529",260,39,8,2,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 085 HANOVER COUNTY,0101,101 - ASHLAND,"2,051",78,"2,129",9,12,2,,36,"76,386","2,317","78,703",342,137,55,16,224,"516,017","30,104","546,121","6,000","1,595",299,78
CON 01,Locality: 085 HANOVER COUNTY,0104,104 - SLIDING HILL,"2,126",70,"2,196",11,3,2,1,36,"76,386","2,317","78,703",342,137,55,16,224,"516,017","30,104","546,121","6,000","1,595",299,78
